23.6918 	EXP 	New trial (rep=26, index=0): <Trial 26 (0 in rep 26) data={'thisN': 26, 'thisTrialN': 0, 'thisRepN': 26}>
23.7069 	EXP 	RSVP_image_1: autoDraw = False
23.7069 	EXP 	ISI_polygon_1: autoDraw = True
23.7903 	EXP 	ISI_polygon_1: autoDraw = False
23.7903 	EXP 	RSVP_image_1: image = './img/2.jpg'
23.7903 	EXP 	RSVP_image_1: autoDraw = True
24.3753 	EXP 	New trial (rep=27, index=0): <Trial 27 (0 in rep 27) data={'thisN': 27, 'thisTrialN': 0, 'thisRepN': 27}>
24.3903 	EXP 	RSVP_image_1: autoDraw = False
24.3903 	EXP 	ISI_polygon_1: autoDraw = True
24.4903 	EXP 	ISI_polygon_1: autoDraw = False
24.4903 	EXP 	RSVP_image_1: image = './img/6.jpg'
24.4903 	EXP 	RSVP_image_1: autoDraw = True
25.0584 	EXP 	New trial (rep=28, index=0): <Trial 28 (0 in rep 28) data={'thisN': 28, 'thisTrialN': 0, 'thisRepN': 28}>
25.0736 	EXP 	RSVP_image_1: autoDraw = False
25.0736 	EXP 	ISI_polygon_1: autoDraw = True
25.1736 	EXP 	ISI_polygon_1: autoDraw = False
25.1736 	EXP 	RSVP_image_1: image = './img/3.jpg'
25.1736 	EXP 	RSVP_image_1: autoDraw = True
25.7587 	EXP 	New trial (rep=29, index=0): <Trial 29 (0 in rep 29) data={'thisN': 29, 'thisTrialN': 0, 'thisRepN': 29}>
25.7737 	EXP 	RSVP_image_1: autoDraw = False
25.7737 	EXP 	ISI_polygon_1: autoDraw = True
25.8570 	EXP 	ISI_polygon_1: autoDraw = False
25.8570 	EXP 	RSVP_image_1: image = './img/5.jpg'
25.8570 	EXP 	RSVP_image_1: autoDraw = True
26.4422 	EXP 	New trial (rep=30, index=0): <Trial 30 (0 in rep 30) data={'thisN': 30, 'thisTrialN': 0, 'thisRepN': 30}>
26.4570 	EXP 	RSVP_image_1: autoDraw = False
26.4570 	EXP 	ISI_polygon_1: autoDraw = True
26.5569 	EXP 	ISI_polygon_1: autoDraw = False
26.5569 	EXP 	RSVP_image_1: image = './img/3.jpg'
26.5569 	EXP 	RSVP_image_1: autoDraw = True
27.1424 	EXP 	New trial (rep=31, index=0): <Trial 31 (0 in rep 31) data={'thisN': 31, 'thisTrialN': 0, 'thisRepN': 31}>
27.1574 	EXP 	RSVP_image_1: autoDraw = False
27.1574 	EXP 	ISI_polygon_1: autoDraw = True
27.2403 	EXP 	ISI_polygon_1: autoDraw = False
27.2403 	EXP 	RSVP_image_1: image = './img/6.jpg'
27.2403 	EXP 	RSVP_image_1: autoDraw = True
27.8255 	EXP 	New trial (rep=32, index=0): <Trial 32 (0 in rep 32) data={'thisN': 32, 'thisTrialN': 0, 'thisRepN': 32}>
27.8403 	EXP 	RSVP_image_1: autoDraw = False
27.8403 	EXP 	ISI_polygon_1: autoDraw = True
27.9402 	EXP 	ISI_polygon_1: autoDraw = False
27.9402 	EXP 	RSVP_image_1: image = './img/5.jpg'
27.9402 	EXP 	RSVP_image_1: autoDraw = True
28.5086 	EXP 	New trial (rep=33, index=0): <Trial 33 (0 in rep 33) data={'thisN': 33, 'thisTrialN': 0, 'thisRepN': 33}>
28.5237 	EXP 	RSVP_image_1: autoDraw = False
28.5237 	EXP 	ISI_polygon_1: autoDraw = True
28.6238 	EXP 	ISI_polygon_1: autoDraw = False
28.6238 	EXP 	RSVP_image_1: image = './img/6.jpg'
28.6238 	EXP 	RSVP_image_1: autoDraw = True
29.2084 	EXP 	New trial (rep=34, index=0): <Trial 34 (0 in rep 34) data={'thisN': 34, 'thisTrialN': 0, 'thisRepN': 34}>
29.2237 	EXP 	RSVP_image_1: autoDraw = False
29.2237 	EXP 	ISI_polygon_1: autoDraw = True
29.3237 	EXP 	ISI_polygon_1: autoDraw = False
29.3237 	EXP 	RSVP_image_1: image = './img/4.jpg'
29.3237 	EXP 	RSVP_image_1: autoDraw = True
29.8917 	EXP 	New trial (rep=35, index=0): <Trial 35 (0 in rep 35) data={'thisN': 35, 'thisTrialN': 0, 'thisRepN': 35}>
29.9070 	EXP 	RSVP_image_1: autoDraw = False
29.9070 	EXP 	ISI_polygon_1: autoDraw = True
30.0069 	EXP 	ISI_polygon_1: autoDraw = False
30.0069 	EXP 	RSVP_image_1: image = './img/6.jpg'
30.0069 	EXP 	RSVP_image_1: autoDraw = True
30.5918 	EXP 	New trial (rep=36, index=0): <Trial 36 (0 in rep 36) data={'thisN': 36, 'thisTrialN': 0, 'thisRepN': 36}>
30.6070 	EXP 	RSVP_image_1: autoDraw = False
30.6070 	EXP 	ISI_polygon_1: autoDraw = True
30.6902 	EXP 	ISI_polygon_1: autoDraw = False
30.6902 	EXP 	RSVP_image_1: image = './img/1.jpg'
30.6902 	EXP 	RSVP_image_1: autoDraw = True
31.2751 	EXP 	New trial (rep=37, index=0): <Trial 37 (0 in rep 37) data={'thisN': 37, 'thisTrialN': 0, 'thisRepN': 37}>
31.2903 	EXP 	RSVP_image_1: autoDraw = False
31.2903 	EXP 	ISI_polygon_1: autoDraw = True
31.3902 	EXP 	ISI_polygon_1: autoDraw = False
31.3902 	EXP 	RSVP_image_1: image = './img/3.jpg'
31.3902 	EXP 	RSVP_image_1: autoDraw = True
31.9593 	EXP 	New trial (rep=38, index=0): <Trial 38 (0 in rep 38) data={'thisN': 38, 'thisTrialN': 0, 'thisRepN': 38}>
31.9737 	EXP 	RSVP_image_1: autoDraw = False
31.9737 	EXP 	ISI_polygon_1: autoDraw = True
32.0737 	EXP 	ISI_polygon_1: autoDraw = False
32.0737 	EXP 	RSVP_image_1: image = './img/4.jpg'
32.0737 	EXP 	RSVP_image_1: autoDraw = True
32.6584 	EXP 	New trial (rep=39, index=0): <Trial 39 (0 in rep 39) data={'thisN': 39, 'thisTrialN': 0, 'thisRepN': 39}>
32.6737 	EXP 	RSVP_image_1: autoDraw = False
32.6737 	EXP 	ISI_polygon_1: autoDraw = True
32.7737 	EXP 	ISI_polygon_1: autoDraw = False
32.7737 	EXP 	RSVP_image_1: image = './img/6.jpg'
32.7737 	EXP 	RSVP_image_1: autoDraw = True
33.3418 	EXP 	New trial (rep=40, index=0): <Trial 40 (0 in rep 40) data={'thisN': 40, 'thisTrialN': 0, 'thisRepN': 40}>
33.3570 	EXP 	RSVP_image_1: autoDraw = False
33.3570 	EXP 	ISI_polygon_1: autoDraw = True
33.4569 	EXP 	ISI_polygon_1: autoDraw = False
33.4569 	EXP 	RSVP_image_1: image = './img/3.jpg'
33.4569 	EXP 	RSVP_image_1: autoDraw = True
34.0418 	EXP 	New trial (rep=41, index=0): <Trial 41 (0 in rep 41) data={'thisN': 41, 'thisTrialN': 0, 'thisRepN': 41}>
34.0570 	EXP 	RSVP_image_1: autoDraw = False
34.0570 	EXP 	ISI_polygon_1: autoDraw = True
34.1402 	EXP 	ISI_polygon_1: autoDraw = False
34.1402 	EXP 	RSVP_image_1: image = './img/1.jpg'
34.1402 	EXP 	RSVP_image_1: autoDraw = True
34.7250 	EXP 	New trial (rep=42, index=0): <Trial 42 (0 in rep 42) data={'thisN': 42, 'thisTrialN': 0, 'thisRepN': 42}>
34.7405 	EXP 	RSVP_image_1: autoDraw = False
34.7405 	EXP 	ISI_polygon_1: autoDraw = True
34.8404 	EXP 	ISI_polygon_1: autoDraw = False
34.8404 	EXP 	RSVP_image_1: image = './img/6.jpg'
34.8404 	EXP 	RSVP_image_1: autoDraw = True
35.4085 	EXP 	New trial (rep=43, index=0): <Trial 43 (0 in rep 43) data={'thisN': 43, 'thisTrialN': 0, 'thisRepN': 43}>
35.4237 	EXP 	RSVP_image_1: autoDraw = False
35.4237 	EXP 	ISI_polygon_1: autoDraw = True
35.5237 	EXP 	ISI_polygon_1: autoDraw = False
35.5237 	EXP 	RSVP_image_1: image = './img/1.jpg'
35.5237 	EXP 	RSVP_image_1: autoDraw = True
36.1084 	EXP 	New trial (rep=44, index=0): <Trial 44 (0 in rep 44) data={'thisN': 44, 'thisTrialN': 0, 'thisRepN': 44}>
36.1237 	EXP 	RSVP_image_1: autoDraw = False
36.1237 	EXP 	ISI_polygon_1: autoDraw = True
36.2237 	EXP 	ISI_polygon_1: autoDraw = False
36.2237 	EXP 	RSVP_image_1: image = './img/5.jpg'
36.2237 	EXP 	RSVP_image_1: autoDraw = True
36.7918 	EXP 	New trial (rep=45, index=0): <Trial 45 (0 in rep 45) data={'thisN': 45, 'thisTrialN': 0, 'thisRepN': 45}>
36.8069 	EXP 	RSVP_image_1: autoDraw = False
36.8069 	EXP 	ISI_polygon_1: autoDraw = True
36.9070 	EXP 	ISI_polygon_1: autoDraw = False
36.9070 	EXP 	RSVP_image_1: image = './img/4.jpg'
36.9070 	EXP 	RSVP_image_1: autoDraw = True
37.4917 	EXP 	New trial (rep=46, index=0): <Trial 46 (0 in rep 46) data={'thisN': 46, 'thisTrialN': 0, 'thisRepN': 46}>
37.5070 	EXP 	RSVP_image_1: autoDraw = False
37.5070 	EXP 	ISI_polygon_1: autoDraw = True
37.5903 	EXP 	ISI_polygon_1: autoDraw = False
37.5903 	EXP 	RSVP_image_1: image = './img/1.jpg'
37.5903 	EXP 	RSVP_image_1: autoDraw = True
38.1751 	EXP 	New trial (rep=47, index=0): <Trial 47 (0 in rep 47) data={'thisN': 47, 'thisTrialN': 0, 'thisRepN': 47}>
38.1904 	EXP 	RSVP_image_1: autoDraw = False
38.1904 	EXP 	ISI_polygon_1: autoDraw = True
38.2904 	EXP 	ISI_polygon_1: autoDraw = False
38.2904 	EXP 	RSVP_image_1: image = './img/4.jpg'
38.2904 	EXP 	RSVP_image_1: autoDraw = True
38.8584 	EXP 	New trial (rep=48, index=0): <Trial 48 (0 in rep 48) data={'thisN': 48, 'thisTrialN': 0, 'thisRepN': 48}>
38.8736 	EXP 	RSVP_image_1: autoDraw = False
38.8736 	EXP 	ISI_polygon_1: autoDraw = True
38.9737 	EXP 	ISI_polygon_1: autoDraw = False
38.9737 	EXP 	RSVP_image_1: image = './img/2.jpg'
38.9737 	EXP 	RSVP_image_1: autoDraw = True
39.5584 	EXP 	New trial (rep=49, index=0): <Trial 49 (0 in rep 49) data={'thisN': 49, 'thisTrialN': 0, 'thisRepN': 49}>
39.5736 	EXP 	RSVP_image_1: autoDraw = False
39.5736 	EXP 	ISI_polygon_1: autoDraw = True
39.6570 	EXP 	ISI_polygon_1: autoDraw = False
39.6570 	EXP 	RSVP_image_1: image = './img/3.jpg'
39.6570 	EXP 	RSVP_image_1: autoDraw = True
40.2418 	EXP 	New trial (rep=50, index=0): <Trial 50 (0 in rep 50) data={'thisN': 50, 'thisTrialN': 0, 'thisRepN': 50}>
40.2570 	EXP 	RSVP_image_1: autoDraw = False
40.2570 	EXP 	ISI_polygon_1: autoDraw = True
40.3570 	EXP 	ISI_polygon_1: autoDraw = False
40.3570 	EXP 	RSVP_image_1: image = './img/1.jpg'
40.3570 	EXP 	RSVP_image_1: autoDraw = True
40.9417 	EXP 	New trial (rep=51, index=0): <Trial 51 (0 in rep 51) data={'thisN': 51, 'thisTrialN': 0, 'thisRepN': 51}>
40.9569 	EXP 	RSVP_image_1: autoDraw = False
40.9569 	EXP 	ISI_polygon_1: autoDraw = True
41.0404 	EXP 	ISI_polygon_1: autoDraw = False
41.0404 	EXP 	RSVP_image_1: image = './img/2.jpg'
41.0404 	EXP 	RSVP_image_1: autoDraw = True
41.6252 	EXP 	New trial (rep=52, index=0): <Trial 52 (0 in rep 52) data={'thisN': 52, 'thisTrialN': 0, 'thisRepN': 52}>
41.6404 	EXP 	RSVP_image_1: autoDraw = False
41.6404 	EXP 	ISI_polygon_1: autoDraw = True
41.7403 	EXP 	ISI_polygon_1: autoDraw = False
41.7403 	EXP 	RSVP_image_1: image = './img/102.jpg'
41.7403 	EXP 	RSVP_image_1: autoDraw = True
42.3085 	EXP 	New trial (rep=53, index=0): <Trial 53 (0 in rep 53) data={'thisN': 53, 'thisTrialN': 0, 'thisRepN': 53}>
42.3237 	EXP 	RSVP_image_1: autoDraw = False
42.3237 	EXP 	ISI_polygon_1: autoDraw = True
42.4236 	EXP 	ISI_polygon_1: autoDraw = False
42.4236 	EXP 	RSVP_image_1: image = './img/4.jpg'
42.4236 	EXP 	RSVP_image_1: autoDraw = True
43.0086 	EXP 	New trial (rep=54, index=0): <Trial 54 (0 in rep 54) data={'thisN': 54, 'thisTrialN': 0, 'thisRepN': 54}>
43.0236 	EXP 	RSVP_image_1: autoDraw = False
43.0236 	EXP 	ISI_polygon_1: autoDraw = True
43.1237 	EXP 	ISI_polygon_1: autoDraw = False
43.1237 	EXP 	RSVP_image_1: image = './img/3.jpg'
43.1237 	EXP 	RSVP_image_1: autoDraw = True
43.6918 	EXP 	New trial (rep=55, index=0): <Trial 55 (0 in rep 55) data={'thisN': 55, 'thisTrialN': 0, 'thisRepN': 55}>
43.7069 	EXP 	RSVP_image_1: autoDraw = False
43.7069 	EXP 	ISI_polygon_1: autoDraw = True
43.8070 	EXP 	ISI_polygon_1: autoDraw = False
43.8070 	EXP 	RSVP_image_1: image = './img/6.jpg'
43.8070 	EXP 	RSVP_image_1: autoDraw = True
44.3918 	EXP 	New trial (rep=56, index=0): <Trial 56 (0 in rep 56) data={'thisN': 56, 'thisTrialN': 0, 'thisRepN': 56}>
44.4071 	EXP 	RSVP_image_1: autoDraw = False
44.4071 	EXP 	ISI_polygon_1: autoDraw = True
44.4904 	EXP 	ISI_polygon_1: autoDraw = False
44.4904 	EXP 	RSVP_image_1: image = './img/5.jpg'
44.4904 	EXP 	RSVP_image_1: autoDraw = True
45.0751 	EXP 	New trial (rep=57, index=0): <Trial 57 (0 in rep 57) data={'thisN': 57, 'thisTrialN': 0, 'thisRepN': 57}>
45.0904 	EXP 	RSVP_image_1: autoDraw = False
45.0904 	EXP 	ISI_polygon_1: autoDraw = True
45.1904 	EXP 	ISI_polygon_1: autoDraw = False
45.1904 	EXP 	RSVP_image_1: image = './img/1.jpg'
45.1904 	EXP 	RSVP_image_1: autoDraw = True
45.7585 	EXP 	New trial (rep=58, index=0): <Trial 58 (0 in rep 58) data={'thisN': 58, 'thisTrialN': 0, 'thisRepN': 58}>
45.7737 	EXP 	RSVP_image_1: autoDraw = False
45.7737 	EXP 	ISI_polygon_1: autoDraw = True
45.8737 	EXP 	ISI_polygon_1: autoDraw = False
45.8737 	EXP 	RSVP_image_1: image = './img/5.jpg'
45.8737 	EXP 	RSVP_image_1: autoDraw = True
46.4586 	EXP 	New trial (rep=59, index=0): <Trial 59 (0 in rep 59) data={'thisN': 59, 'thisTrialN': 0, 'thisRepN': 59}>
46.4739 	EXP 	RSVP_image_1: autoDraw = False
46.4739 	EXP 	ISI_polygon_1: autoDraw = True
46.5570 	EXP 	ISI_polygon_1: autoDraw = False
46.5570 	EXP 	RSVP_image_1: image = './img/2.jpg'
46.5570 	EXP 	RSVP_image_1: autoDraw = True
47.1417 	EXP 	New trial (rep=60, index=0): <Trial 60 (0 in rep 60) data={'thisN': 60, 'thisTrialN': 0, 'thisRepN': 60}>
47.1570 	EXP 	RSVP_image_1: autoDraw = False
47.1570 	EXP 	ISI_polygon_1: autoDraw = True
47.2570 	EXP 	ISI_polygon_1: autoDraw = False
47.2570 	EXP 	RSVP_image_1: image = './img/5.jpg'
47.2570 	EXP 	RSVP_image_1: autoDraw = True
47.8419 	EXP 	New trial (rep=61, index=0): <Trial 61 (0 in rep 61) data={'thisN': 61, 'thisTrialN': 0, 'thisRepN': 61}>
47.8570 	EXP 	RSVP_image_1: autoDraw = False
47.8570 	EXP 	ISI_polygon_1: autoDraw = True
47.9403 	EXP 	ISI_polygon_1: autoDraw = False
47.9403 	EXP 	RSVP_image_1: image = './img/3.jpg'
47.9403 	EXP 	RSVP_image_1: autoDraw = True
48.5905 	INFO 	Keyboard events cleared
48.5905 	EXP 	RSVP_image_1: autoDraw = False
48.5905 	EXP 	KeepInMindRecog_image_1: image = './img/1.jpg'
48.5905 	EXP 	KeepInMindRecog_image_2: image = './img/5.jpg'
48.5905 	EXP 	KeepInMindRecog_image_3: image = './img/2.jpg'
48.5905 	EXP 	KeepInMindRecog_image_4: image = './img/6.jpg'
48.5905 	EXP 	KeepInMindRecog_image_5: image = './img/4.jpg'
48.5905 	EXP 	KeepInMindRecog_image_6: image = './img/3.jpg'
48.5905 	EXP 	KeepInMindRecog_image_1: autoDraw = True
48.5905 	EXP 	KeepInMindRecog_image_2: autoDraw = True
48.5905 	EXP 	KeepInMindRecog_image_3: autoDraw = True
48.5905 	EXP 	KeepInMindRecog_image_4: autoDraw = True
48.5905 	EXP 	KeepInMindRecog_image_5: autoDraw = True
48.5905 	EXP 	KeepInMindRecog_image_6: autoDraw = True
50.5904 	EXP 	KeepInMindRecog_image_1: autoDraw = False
50.5904 	EXP 	KeepInMindRecog_image_2: autoDraw = False
50.5904 	EXP 	KeepInMindRecog_image_3: autoDraw = False
50.5904 	EXP 	KeepInMindRecog_image_4: autoDraw = False
50.5904 	EXP 	KeepInMindRecog_image_5: autoDraw = False
50.5904 	EXP 	KeepInMindRecog_image_6: autoDraw = False
274.4915 	DATA 	Keypress: 5
274.4962 	EXP 	Device response: <KeyPress from None: t=274.48598149899044, value=5, duration=None>
274.5071 	EXP 	KeepInMindRecog_image_1: autoDraw = False
274.5071 	EXP 	KeepInMindRecog_image_2: autoDraw = False
274.5071 	EXP 	KeepInMindRecog_image_3: autoDraw = False
274.5071 	EXP 	KeepInMindRecog_image_4: autoDraw = False
274.5071 	EXP 	KeepInMindRecog_image_5: autoDraw = False
274.5071 	EXP 	KeepInMindRecog_image_6: autoDraw = False
274.5071 	EXP 	judge_text_1: foreColor = <psychopy.colors.Color: red, alpha=1.0>
274.5071 	EXP 	judge_text_1: height = np.float64(0.05)
274.5071 	EXP 	judge_text_1: height = np.float64(0.05)
274.5071 	EXP 	judge_text_1: height = np.float64(0.05)
274.5071 	EXP 	judge_text_1: text = 'pity'
274.5071 	EXP 	judge_text_1: autoDraw = True
274.5593 	EXP 	Device response: <KeyPress from None: t=274.48598149899044, value=5, duration=0.0643171250121668>
276.4921 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'relpicture': './img/6.jpg', 'recog': './img/5.jpg', 'correct': 'n', 'irr_1': './img/1.jpg', 'irr_2': './img/2.jpg', 'irr_3': './img/3.jpg', 'irr_4': './img/4.jpg', 'irr_5': './img/5.jpg', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
276.6073 	EXP 	judge_text_1: autoDraw = False
276.6073 	EXP 	KeepInMindSlide_image_1: image = './img/6.jpg'
276.6073 	EXP 	KeepInMindSlide_image_1: autoDraw = True
276.6073 	EXP 	KeepInMindSlide_text_1: autoDraw = True
278.5906 	EXP 	KeepInMindSlide_image_1: autoDraw = False
278.5906 	EXP 	KeepInMindSlide_text_1: autoDraw = False
278.5906 	EXP 	fixation_polygon_1: autoDraw = True
279.2758 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
279.2906 	EXP 	fixation_polygon_1: autoDraw = False
279.2906 	EXP 	ISI_polygon_1: autoDraw = True
279.3905 	EXP 	ISI_polygon_1: autoDraw = False
279.3905 	EXP 	RSVP_image_1: image = './img/6.jpg'
279.3905 	EXP 	RSVP_image_1: autoDraw = True
279.7864 	DATA 	Keypress: escape
279.7913 	EXP 	Device response: <KeyPress from None: t=279.75919791599154, value=escape, duration=None>
279.8589 	EXP 	Device response: <KeyPress from None: t=279.75919791599154, value=escape, duration=0.09825037501286715>
279.8589 	EXP 	oddball_ch3: status = STOPPED
279.8738 	EXP 	RSVP_image_1: autoDraw = False
279.8754 	EXP 	oddball_ch3: status = STOPPED
279.8868 	INFO 	saved data to '/Users/cheng/Desktop/EEG_study/eprime-like/data/pilot_oddball_ch3_2026-06-25_01h22.26.308.csv'
279.8879 	INFO 	saved data to /Users/cheng/Desktop/EEG_study/eprime-like/data/pilot_oddball_ch3_2026-06-25_01h22.26.308.psydat
280.0629 	DEBUG 	Saving data for oddball_ch3 ExperimentHandler
280.0639 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
